date,day_start_equity,day_end_balance,daily_pnl,daily_dd_pct,total_dd_pct,safety_triggered
2020-06-17,27760.361795680878,26990.5144607394,-769.847334941478,0.13333348180034615,0.0,False
2020-06-18,27723.347938738323,26990.5144607394,-732.8334779989236,0.0,0.0,False
2020-06-19,27933.245440484512,26990.5144607394,-942.7309797451126,0.5339870275611999,0.0,False
2020-06-21,27784.085533455494,26990.5144607394,-793.5710727160949,0.0,0.0,False
2020-06-22,27978.86331522586,26990.5144607394,-988.3488544864595,0.0,0.0,False
2020-06-23,28176.404119593306,26990.5144607394,-1185.8896588539064,0.0,0.0,False
2020-06-24,28191.897826531884,26990.5144607394,-1201.3833657924843,0.5787310692851859,0.0,False
2020-06-25,28028.74255478861,26990.5144607394,-1038.2280940492092,0.0,0.0,False
2020-06-26,28099.747054881893,26990.5144607394,-1109.2325941424933,0.49559946687476475,0.0,False
2020-06-28,27960.48485828474,26990.5144607394,-969.9703975453413,0.0,0.0,False
2020-06-29,28175.38784627135,27021.718737714054,-1153.6691085572966,0.0,0.0,False
2020-06-30,28339.345276688764,27021.718737714054,-1317.6265389747095,0.0,0.0,False
2020-07-01,28342.66297106671,27021.718737714054,-1320.9442333526567,0.7107976073592648,0.0,False
2020-07-02,28141.20400080647,27020.158737714053,-1121.0452630924156,0.07164323669936486,0.0,False
2020-07-03,28121.04273141412,27020.158737714053,-1100.8839937000666,0.6592122933083578,0.0,False
2020-07-05,27935.66536072214,27020.158737714053,-915.5066230080884,0.0,0.0,False
2020-07-06,28238.969157555457,27020.158737714053,-1218.810419841404,0.0,0.0,False
2020-07-07,28311.90819443747,27020.158737714053,-1291.749456723417,0.8583407533919658,0.0,False
2020-07-08,28068.895548341694,27020.158737714053,-1048.7368106276408,0.0,0.0,False
2020-07-09,28127.14965854011,27019.598737714052,-1107.5509208260592,0.3586522577079912,0.0,False
2020-07-10,28026.27100126085,27019.598737714052,-1006.6722635467995,0.9155865192384806,0.0,False
2020-07-12,27769.666242128063,27019.598737714052,-750.0675044140116,0.0,0.0,False
2020-07-13,27985.955128851976,27019.598737714052,-966.3563911379242,0.0,0.0,False
2020-07-14,28209.763820562563,27048.779904350784,-1160.9839162117787,0.0,0.0,False
2020-07-15,28415.107684862138,27109.406108652274,-1305.7015762098636,0.12243070274795234,0.0,False
2020-07-16,28380.318868836974,27109.406108652274,-1270.9127601846994,0.016351104792567173,0.0,False
2020-07-17,28375.678373158265,27109.406108652274,-1266.2722645059912,0.594402117250961,0.0,False
2020-07-19,28207.01274012389,27109.406108652274,-1097.6066314716154,0.0,0.0,False
2020-07-20,28478.36117949077,27109.406108652274,-1368.9550708384959,0.3545781073142539,0.0,False
2020-07-21,28377.383145426415,26987.25471141701,-1390.1284340094062,0.0,0.0,False
2020-07-22,28638.874170490024,27111.937162268707,-1526.9370082213172,0.0,0.0,False
2020-07-23,28779.57893270715,27417.491104374112,-1362.0878283330385,0.6044788801112865,0.0,False
2020-07-24,28605.61245627398,27416.851104374113,-1188.761351899866,1.0352698845029216,0.0,False
2020-07-26,28309.467165236558,27416.851104374113,-892.616060862445,0.0,0.0,False
2020-07-27,28594.950433549,27475.503427365496,-1119.4470061835018,0.0,0.0,False
2020-07-28,28696.278734930653,27237.745499793527,-1458.5332351371253,1.0670669439449676,0.0,False
2020-07-29,28390.0702304079,27237.745499793527,-1152.3247306143712,0.0,0.0,False
2020-07-30,28488.9892996295,27266.738941159518,-1222.2503584699807,0.0,0.0,False
2020-07-31,28757.121726515972,27791.20673718833,-965.9149893276408,0.7714512238894567,0.0,False
2020-08-02,28535.274559001384,27791.20673718833,-744.0678218130524,0.0,0.0,False
2020-08-03,28547.62371406723,27790.72673718833,-756.8969768788993,0.0492028469024788,0.0,False
2020-08-04,28533.577470476903,27790.72673718833,-742.8507332885711,0.0,0.0,False
2020-08-05,28720.80775094533,27820.741240464497,-900.0665104808322,0.0,0.0,False
2020-08-06,28784.6551104063,27850.75522534066,-933.899885065639,0.0,0.0,False
