symbol,direction,fill_time,fill_price,exit_time,exit_price,lot_size,risk_usd,commission,realized_r,realized_pnl
BTC_USD,bullish,2024-04-30T00:00:00,64276.8984375,2024-04-30T00:00:00,62191.25834655123,0.3,625.6920272846313,0.0,-1.0,-625.6920272846313
EUR_CHF,bearish,2024-04-25T03:00:00,0.97931124,2024-04-30T12:00:00,0.97931124,0.92,604.2580812379792,3.68,0.2039098869932189,123.21419705997563
AUD_JPY,bullish,2024-05-01T20:00:00,100.807218,2024-05-01T21:00:00,100.807218,0.42,613.7934352237479,1.68,0.20726292282779532,127.21662139698705
EUR_JPY,bullish,2024-05-01T20:00:00,165.226346,2024-05-02T13:00:00,165.226346,0.3,624.4969371380575,1.2,0.2080784533459854,129.9443567989921
USD_JPY,bullish,2024-05-01T22:00:00,155.82356,2024-05-02T15:00:00,153.60731942781877,0.42,620.8576338908471,1.68,-1.0027059343532132,-622.537633890847
NZD_USD,bearish,2024-04-25T06:00:00,0.59544274,2024-05-02T17:00:00,0.59544274,0.75,604.385607823174,3.0,0.205036281537535,123.92097764286653
USD_CHF,bullish,2024-05-02T06:00:00,0.91056,2024-05-02T17:00:00,0.91056,1.85,620.3371738614255,7.4,0.19807100346100961,122.87080651089934
USD_CAD,bullish,2024-04-23T13:00:00,1.36634,2024-05-03T00:00:00,1.36634,0.53,618.1261499729779,2.12,0.20657027938375894,127.68649149432534
GBP_AUD,bullish,2024-04-30T03:00:00,1.9234634,2024-05-03T00:00:00,1.907418856517936,0.59,615.3082425371531,2.36,-1.0038354760051138,-617.6682425371531
AUD_CAD,bearish,2024-04-26T13:00:00,0.89422572,2024-05-03T12:00:00,0.9022726296916228,1.0,603.5182268717105,4.0,-1.0066278031414788,-607.5182268717105
EUR_NZD,bullish,2024-05-02T17:00:00,1.80036408,2024-05-03T12:00:00,1.7882444691013912,0.85,618.1001558290488,3.4,-1.0055007266507474,-621.5001558290488
GBP_NZD,bullish,2024-05-02T16:00:00,2.1034,2024-05-03T13:00:00,2.0869794311834733,0.63,620.6975012647157,2.52,-1.0040599486784871,-623.2175012647157
CAD_JPY,bullish,2024-05-03T12:00:00,111.728816,2024-05-03T13:00:00,111.728816,1.6,612.6144658676113,6.4,0.1995529727804647,122.24903783219835
AUD_CHF,bearish,2024-04-30T01:00:00,0.59452768,2024-05-07T00:00:00,0.6012858402898726,0.9,608.2344260885375,3.6,-1.005918770535813,-611.8344260885375
EUR_USD,bullish,2024-04-30T20:00:00,1.06662,2024-05-07T18:00:00,1.0751504719308556,0.79,612.642984125083,3.16,0.9498420204231819,581.9140498394562
