trade_id,symbol,direction,entry_time,entry_price,stop_loss,risk,exit_time,exit_reason,rr,pnl_dollars,is_winner,tp1_hit,tp2_hit,tp3_hit,hours_in_trade
1517,EUR_USD,bullish,2024-07-04 21:00:00,1.08325502,1.0663620551056754,0.01689296489432457,2024-07-24 07:00:00,TP1+Trail,0.21,75.6,True,True,False,False,466
1520,GBP_CAD,bullish,2024-07-04 21:00:00,1.74401562,1.724482101520378,0.019533518479622147,2024-07-24 13:00:00,TP3,1.354,487.44,True,True,True,True,472
1410,GBP_AUD,bullish,2024-05-22 21:00:00,1.91954412,1.8868995222317184,0.03264459776828166,2024-07-24 14:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,1505
1553,SPX500_USD,bullish,2024-07-18 00:00:00,5573.5155,5478.13077759404,95.38472240596002,2024-07-24 14:00:00,SL,-1.0,-360.0,False,False,False,False,158
1563,SPX500_USD,bullish,2024-07-24 00:00:00,5573.5155,5475.624229197818,97.89127080218259,2024-07-24 14:00:00,SL,-1.0,-360.0,False,False,False,False,14
1548,EUR_CHF,bearish,2024-07-16 21:00:00,0.97232426,0.979284666017093,0.006960406017092913,2024-07-25 01:00:00,TP3,1.354,487.44,True,True,True,True,196
1557,XAG_USD,bullish,2024-07-19 00:00:00,29.70518675231933,28.30537198158387,1.3998147707354605,2024-07-25 01:00:00,SL,-1.0,-360.0,False,False,False,False,145
1562,GBP_CHF,bullish,2024-07-23 21:00:00,1.1455675,1.1323907299181375,0.013176770081862577,2024-07-25 09:00:00,SL,-1.0,-360.0,False,False,False,False,36
1564,ETH_USD,bearish,2024-07-24 00:00:00,3426.45148046875,3614.5210576992663,188.0695772305162,2024-07-26 02:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,50
1571,AUD_NZD,bullish,2024-07-29 21:00:00,1.10745,1.1014153260828123,0.006034673917187705,2024-07-30 00:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,3
1570,AUD_NZD,bullish,2024-07-29 21:00:00,1.10789436,1.1015288127045673,0.006365547295432705,2024-07-30 16:00:00,TP1+Trail,0.21,75.6,True,True,False,False,19
1575,SPX500_USD,bullish,2024-07-31 00:00:00,5573.5155,5471.441867240111,102.07363275988973,2024-07-31 00:00:00,SL,-1.0,-360.0,False,False,False,False,0
1405,GBP_AUD,bullish,2024-05-21 21:00:00,1.91954412,1.8901656393264656,0.029378480673534435,2024-07-31 01:00:00,TP3,1.354,487.44,True,True,True,True,1684
1574,AUD_NZD,bullish,2024-07-30 21:00:00,1.10185084,1.093010706445759,0.008840133554240959,2024-07-31 01:00:00,TP1+Trail,0.21,75.6,True,True,False,False,4
1573,GBP_NZD,bullish,2024-07-30 21:00:00,2.16035,2.132515552611236,0.027834447388764172,2024-07-31 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,16
1572,GBP_NZD,bullish,2024-07-30 21:00:00,2.1578455,2.133090492969244,0.024755007030756282,2024-07-31 16:00:00,TP1+Trail,0.21,75.6,True,True,False,False,19
1566,XAU_USD,bullish,2024-07-26 00:00:00,2376.2507626953125,2309.0919395469627,67.15882314834971,2024-08-01 02:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,146
1569,ETH_USD,bearish,2024-07-29 00:00:00,3364.6010546875,3553.968958816598,189.36790412909795,2024-08-01 06:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,78
1549,CAD_CHF,bearish,2024-07-16 21:00:00,0.6490932,0.6622550862667954,0.013161886266795375,2024-08-01 10:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,373
1568,EUR_GBP,bearish,2024-07-28 21:00:00,0.84545212,0.8502266725467416,0.004774552546741528,2024-08-01 11:00:00,TP1+Trail,0.21,75.6,True,True,False,False,86
1578,SPX500_USD,bullish,2024-08-01 00:00:00,5573.5155,5406.127596888199,167.38790311180128,2024-08-02 02:00:00,SL,-1.0,-360.0,False,False,False,False,26
1565,GBP_USD,bullish,2024-07-24 21:00:00,1.28506,1.2708321062038206,0.014227893796179503,2024-08-02 07:00:00,SL,-1.0,-360.0,False,False,False,False,202
1567,GBP_USD,bullish,2024-07-28 21:00:00,1.28419108,1.270784578708823,0.013406501291177042,2024-08-02 07:00:00,SL,-1.0,-360.0,False,False,False,False,106
1580,GBP_USD,bullish,2024-08-01 21:00:00,1.28358,1.2709215751930736,0.01265842480692636,2024-08-02 07:00:00,SL,-1.0,-360.0,False,False,False,False,10
1582,ETH_USD,bearish,2024-08-02 00:00:00,3202.5289404296877,3423.8570219924977,221.32808156280998,2024-08-04 21:00:00,TP3,1.354,487.44,True,True,True,True,69
1579,EUR_CAD,bullish,2024-08-01 21:00:00,1.4987691200000002,1.486027278084498,0.012741841915502095,2024-08-04 22:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,73
1583,BTC_USD,bullish,2024-08-03 00:00:00,61007.7565859375,55391.83620172169,5615.9203842158095,2024-08-05 01:00:00,SL,-1.0,-360.0,False,False,False,False,49
1586,XAU_USD,bullish,2024-08-05 00:00:00,2380.3971396484376,2337.737650137904,42.659489510533604,2024-08-05 01:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,1
1577,EUR_NZD,bullish,2024-07-31 21:00:00,1.812691,1.7883221910808085,0.024368808919191576,2024-08-05 05:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,104
1587,XAU_USD,bullish,2024-08-05 00:00:00,2377.300048828125,2309.796147393202,67.50390143492314,2024-08-05 05:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,5
1588,XAU_USD,bullish,2024-08-05 00:00:00,2376.2507626953125,2309.4714225794014,66.77934011591105,2024-08-05 05:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,5
1561,EUR_USD,bullish,2024-07-22 21:00:00,1.08535,1.076051405145495,0.009298594854505016,2024-08-05 08:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,323
1585,XAG_USD,bearish,2024-08-05 00:00:00,28.346608062744146,29.644868914642863,1.2982608518987178,2024-08-05 13:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,13
1576,BTC_USD,bearish,2024-07-31 00:00:00,64959.089515625004,73071.49881523698,8112.4092996119725,2024-08-06 00:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,144
1591,GBP_CAD,bullish,2024-08-05 21:00:00,1.75327948,1.7330693956829668,0.020210084317033195,2024-08-06 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,16
1589,EUR_CAD,bullish,2024-08-05 21:00:00,1.50369458,1.4866416922913417,0.017052887708658204,2024-08-06 17:00:00,TP1+Trail,0.21,75.6,True,True,False,False,20
1590,USD_CAD,bullish,2024-08-05 21:00:00,1.3767533200000002,1.3675292447531628,0.009224075246837327,2024-08-06 17:00:00,TP1+Trail,0.21,75.6,True,True,False,False,20
1581,NZD_CAD,bearish,2024-08-01 21:00:00,0.8264471999999999,0.8366393563875341,0.010192156387534124,2024-08-07 00:00:00,TP1+Trail,0.21,75.6,True,True,False,False,123
1594,EUR_NZD,bullish,2024-08-06 21:00:00,1.8138,1.7879593243559706,0.025840675644029476,2024-08-07 05:00:00,TP1+Trail,0.21,75.6,True,True,False,False,8
1593,EUR_NZD,bullish,2024-08-06 21:00:00,1.812691,1.7880646569987375,0.02462634300126254,2024-08-07 10:00:00,TP1+Trail,0.21,75.6,True,True,False,False,13
1597,EUR_AUD,bullish,2024-08-07 21:00:00,1.65669624,1.6323547466596329,0.02434149334036717,2024-08-08 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,17
1584,BTC_USD,bearish,2024-08-03 00:00:00,60487.5511796875,70322.78864274263,9835.237463055128,2024-08-08 21:00:00,TP1+Trail,0.21,75.6,True,True,False,False,141
1609,NZD_CAD,bullish,2024-08-13 21:00:00,0.82521826,0.8176487299272936,0.007569530072706332,2024-08-14 03:00:00,TP1+Trail,0.21,75.6,True,True,False,False,6
1612,AUD_NZD,bullish,2024-08-13 21:00:00,1.09233208,1.0843307533791948,0.008001326620805216,2024-08-14 11:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,14
1592,EUR_CAD,bullish,2024-08-06 21:00:00,1.5027,1.4937529719211524,0.008947028078847508,2024-08-14 14:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,185
1610,NZD_USD,bullish,2024-08-13 21:00:00,0.5997,0.590906518044445,0.00879348195555496,2024-08-14 18:00:00,TP1+Trail,0.21,75.6,True,True,False,False,21
1604,ETH_USD,bullish,2024-08-12 00:00:00,2534.56647265625,2321.164565356482,213.40190729976803,2024-08-15 19:00:00,TP1+Trail,0.21,75.6,True,True,False,False,91
1621,ETH_USD,bullish,2024-08-15 00:00:00,2534.56647265625,2323.5893602835863,210.97711237266367,2024-08-15 19:00:00,TP1+Trail,0.21,75.6,True,True,False,False,19
1607,GBP_NZD,bullish,2024-08-13 21:00:00,2.1253276,2.1070083435738143,0.018319256426185593,2024-08-16 01:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,52
1618,CHF_JPY,bullish,2024-08-14 21:00:00,169.88975399999998,168.30356597001932,1.5861880299806614,2024-08-19 03:00:00,TP1+Trail,0.21,75.6,True,True,False,False,102
1626,GBP_NZD,bullish,2024-08-18 21:00:00,2.1288229,2.1077830333185417,0.021039866681458186,2024-08-19 04:00:00,TP1+Trail,0.21,75.6,True,True,False,False,7
1633,USD_JPY,bullish,2024-08-18 21:00:00,146.139762,143.14446209341963,2.9952999065803567,2024-08-19 04:00:00,TP1+Trail,0.21,75.6,True,True,False,False,7
1619,AUD_CAD,bullish,2024-08-14 21:00:00,0.90241256,0.8951449822225876,0.007267577777412382,2024-08-19 15:00:00,TP3,1.354,487.44,True,True,True,True,114
1627,GBP_NZD,bullish,2024-08-18 21:00:00,2.1248,2.109121509125214,0.01567849087478601,2024-08-19 20:00:00,TP1+Trail,0.21,75.6,True,True,False,False,23
1624,NZD_CAD,bullish,2024-08-15 21:00:00,0.82521826,0.8175211752944522,0.007697084705547752,2024-08-20 02:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,101
1608,NZD_CAD,bearish,2024-08-13 21:00:00,0.8264471999999999,0.8372779650675131,0.010830765067513126,2024-08-20 13:00:00,SL,-1.0,-360.0,False,False,False,False,160
1614,NZD_USD,bullish,2024-08-14 21:00:00,0.59903856,0.5910377886632485,0.008000771336751478,2024-08-20 14:00:00,TP3,1.354,487.44,True,True,True,True,137
1631,CHF_JPY,bullish,2024-08-18 21:00:00,169.88975399999998,168.3243826864465,1.5653713135534701,2024-08-20 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,41
1632,CHF_JPY,bullish,2024-08-18 21:00:00,169.898,168.30135535170032,1.596644648299673,2024-08-20 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,41
1605,GBP_USD,bullish,2024-08-12 21:00:00,1.28419108,1.2676967902632263,0.016494289736773693,2024-08-20 15:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,186
1636,EUR_GBP,bearish,2024-08-19 21:00:00,0.85394,0.8582366406643367,0.0042966406643366595,2024-08-22 10:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,61
1595,NZD_USD,bullish,2024-08-06 21:00:00,0.59588324,0.5828080877920903,0.01307515220790978,2024-08-23 15:00:00,TP3,1.354,487.44,True,True,True,True,402
1638,EUR_CAD,bullish,2024-08-25 21:00:00,1.5052104,1.495151069415442,0.01005933058455799,2024-08-26 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,16
1598,AUD_USD,bullish,2024-08-07 21:00:00,0.65328012,0.6324166270222703,0.020863492977729714,2024-08-27 00:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,459
1622,ETH_USD,bullish,2024-08-15 00:00:00,2570.087646484375,2326.2955276588223,243.79211882555273,2024-08-27 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,302
1642,ETH_USD,bullish,2024-08-27 00:00:00,2644.3314189453126,2483.9391994769467,160.39221946836597,2024-08-27 21:00:00,SL,-1.0,-360.0,False,False,False,False,21
1643,ETH_USD,bullish,2024-08-27 00:00:00,2534.56647265625,2345.2812653716105,189.28520728463945,2024-08-27 21:00:00,TP1+Trail,0.21,75.6,True,True,False,False,21
1629,EUR_NZD,bullish,2024-08-18 21:00:00,1.81672,1.786486055953696,0.030233944046303973,2024-08-28 03:00:00,SL,-1.0,-360.0,False,False,False,False,222
1630,EUR_NZD,bullish,2024-08-18 21:00:00,1.812691,1.7860382829396664,0.026652717060333675,2024-08-28 04:00:00,SL,-1.0,-360.0,False,False,False,False,223
1637,AUD_NZD,bullish,2024-08-20 21:00:00,1.09412748,1.0842764138521097,0.00985106614789033,2024-08-29 01:00:00,SL,-1.0,-360.0,False,False,False,False,196
1645,XAU_USD,bullish,2024-08-29 00:00:00,2510.9298115234374,2487.904677890781,23.025133632656434,2024-08-30 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,38
1646,XAU_USD,bullish,2024-08-30 00:00:00,2510.9298115234374,2487.757922159743,23.17188936369439,2024-08-30 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,14
1640,CHF_JPY,bullish,2024-08-25 21:00:00,169.88975399999998,167.6873716507647,2.202382349235279,2024-09-02 14:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,185
1649,CAD_JPY,bullish,2024-09-02 21:00:00,107.278748,105.95059162041836,1.3281563795816282,2024-09-02 23:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,2
1651,GBP_JPY,bullish,2024-09-02 21:00:00,190.791,189.04599082674432,1.7450091732556814,2024-09-03 01:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,4
1652,AUD_JPY,bullish,2024-09-02 21:00:00,98.539056,97.11969979458264,1.4193562054173583,2024-09-03 05:00:00,TP1+Trail,0.21,75.6,True,True,False,False,8
1647,EUR_JPY,bullish,2024-09-01 21:00:00,161.402886,159.32064338328288,2.08224261671711,2024-09-03 07:00:00,TP1+Trail,0.21,75.6,True,True,False,False,34
1648,CAD_JPY,bullish,2024-09-02 21:00:00,107.766836,106.41604936181704,1.350786638182953,2024-09-03 08:00:00,TP1+Trail,0.21,75.6,True,True,False,False,11
1650,GBP_JPY,bullish,2024-09-02 21:00:00,191.317776,189.07560550572464,2.2421704942753706,2024-09-03 08:00:00,TP1+Trail,0.21,75.6,True,True,False,False,11
1656,EUR_AUD,bearish,2024-09-02 21:00:00,1.64487764,1.6599616142879028,0.015083974287902757,2024-09-03 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,17
1654,AUD_CAD,bearish,2024-09-02 21:00:00,0.91488784,0.9210910274950568,0.006203187495056772,2024-09-04 01:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,28
1644,EUR_JPY,bullish,2024-08-28 21:00:00,160.065932,156.74954861312233,3.316383386877675,2024-09-04 07:00:00,TP1+Trail,0.21,75.6,True,True,False,False,154
1641,CHF_JPY,bullish,2024-08-25 21:00:00,170.577196,167.6892736757101,2.887922324289889,2024-09-04 11:00:00,TP1+Trail,0.21,75.6,True,True,False,False,230
1657,NAS100_USD,bearish,2024-09-03 00:00:00,19491.1665,20006.850454369167,515.6839543691676,2024-09-04 13:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,37
1639,CHF_JPY,bullish,2024-08-25 21:00:00,170.09,167.6920925469774,2.3979074530226114,2024-09-04 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,233
1658,CAD_JPY,bullish,2024-09-03 21:00:00,107.362,106.39522440740154,0.9667755925984522,2024-09-04 19:00:00,SL,-1.0,-360.0,False,False,False,False,22
1634,USD_JPY,bullish,2024-08-18 21:00:00,146.606,143.12792394789753,3.478076052102466,2024-09-05 06:00:00,SL,-1.0,-360.0,False,False,False,False,417
1659,CHF_JPY,bullish,2024-09-03 21:00:00,170.577196,169.12149994625432,1.455696053745669,2024-09-05 12:00:00,SL,-1.0,-360.0,False,False,False,False,39
1616,EUR_CHF,bearish,2024-08-14 21:00:00,0.95549002,0.9729744436227992,0.017484423622799117,2024-09-06 11:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,542
1671,GBP_CHF,bearish,2024-09-05 21:00:00,1.11489646,1.1243360173937351,0.009439557393735143,2024-09-06 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,15
1673,AUD_USD,bearish,2024-09-05 21:00:00,0.6765327800000001,0.6825742635447635,0.006041483544763415,2024-09-06 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,15
1662,XAU_USD,bullish,2024-09-05 00:00:00,2510.9298115234374,2487.8502169217704,23.07959460166694,2024-09-06 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,37
1663,XAU_USD,bullish,2024-09-05 00:00:00,2511.39990234375,2488.732844834253,22.667057509497226,2024-09-06 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,37
1676,XAU_USD,bullish,2024-09-06 00:00:00,2510.9298115234374,2488.444789720534,22.485021802903248,2024-09-06 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,13
1666,EUR_USD,bearish,2024-09-05 21:00:00,1.11319132,1.1215309795799848,0.008339659579984726,2024-09-06 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,18
1667,NZD_USD,bearish,2024-09-05 21:00:00,0.62322758,0.628788340846031,0.005560760846030965,2024-09-06 17:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,20
1601,BTC_USD,bullish,2024-08-09 00:00:00,60880.11328125,53300.2090239795,7579.9042572705,2024-09-06 18:00:00,SL,-1.0,-360.0,False,False,False,False,690
1602,BTC_USD,bullish,2024-08-10 00:00:00,60945.8125,53361.94375887382,7583.868741126178,2024-09-06 18:00:00,SL,-1.0,-360.0,False,False,False,False,666
1668,USD_CAD,bullish,2024-09-05 21:00:00,1.34828672,1.3414750852281971,0.006811634771802799,2024-09-06 19:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,22
1675,GBP_CAD,bullish,2024-09-05 21:00:00,1.77544066,1.7673064225430772,0.008134237456922655,2024-09-09 08:00:00,TP1+Trail,0.21,75.6,True,True,False,False,83
1680,GBP_CAD,bullish,2024-09-08 21:00:00,1.77544066,1.7672331066471432,0.008207553352856722,2024-09-09 08:00:00,TP1+Trail,0.21,75.6,True,True,False,False,11
1679,USD_CHF,bearish,2024-09-08 21:00:00,0.84936,0.8570966391807581,0.007736639180758065,2024-09-09 11:00:00,TP1+Trail,0.21,75.6,True,True,False,False,14
1674,AUD_USD,bearish,2024-09-05 21:00:00,0.67495512,0.6827639590058517,0.00780883900585172,2024-09-09 14:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,89
1628,GBP_AUD,bullish,2024-08-18 21:00:00,1.92965,1.8999240723158133,0.029725927684186804,2024-09-09 21:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,528
1681,BTC_USD,bearish,2024-09-09 00:00:00,57310.5797578125,60643.23112412387,3332.651366311373,2024-09-09 21:00:00,TP1+Trail,0.21,75.6,True,True,False,False,21
1635,GBP_AUD,bullish,2024-08-19 21:00:00,1.929038,1.899663618643755,0.02937438135624504,2024-09-10 05:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,512
1661,CAD_JPY,bullish,2024-09-04 21:00:00,105.994226,103.62009866814286,2.3741273318571388,2024-09-11 04:00:00,SL,-1.0,-360.0,False,False,False,False,151
1653,AUD_JPY,bearish,2024-09-02 21:00:00,98.677542,102.46442161931613,3.7868796193161245,2024-09-11 11:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,206
1669,USD_CAD,bullish,2024-09-05 21:00:00,1.3491424,1.3413029672909436,0.007839432709056515,2024-09-11 11:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,134
1684,USD_CHF,bearish,2024-09-09 21:00:00,0.8496955199999999,0.8570944575792779,0.007398937579278009,2024-09-11 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,39
1686,GBP_CAD,bullish,2024-09-09 21:00:00,1.77544066,1.7672150276009186,0.00822563239908125,2024-09-11 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,39
1687,XAU_USD,bullish,2024-09-10 00:00:00,2512.300048828125,2489.46516028518,22.83488854294501,2024-09-11 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,36
1690,XAU_USD,bullish,2024-09-11 00:00:00,2510.9298115234374,2488.9201688588,22.00964266463734,2024-09-11 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,12
1689,AUD_NZD,bearish,2024-09-10 21:00:00,1.08714924,1.0942847443306716,0.00713550433067156,2024-09-11 16:00:00,TP1+Trail,0.21,75.6,True,True,False,False,19
1623,NAS100_USD,bearish,2024-08-15 00:00:00,19293.437,20352.38161065176,1058.944610651757,2024-09-12 04:00:00,TP1+Trail,0.21,75.6,True,True,False,False,676
1696,XAG_USD,bearish,2024-09-12 00:00:00,29.282171798706056,30.39045491037068,1.1082831116646226,2024-09-12 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,13
1695,AUD_CAD,bearish,2024-09-11 21:00:00,0.91214452,0.919241216256064,0.007096696256064017,2024-09-12 17:00:00,TP1+Trail,0.21,75.6,True,True,False,False,20
1691,NZD_CAD,bearish,2024-09-11 21:00:00,0.83977462,0.8466701874588294,0.006895567458829355,2024-09-12 20:00:00,TP1+Trail,0.21,75.6,True,True,False,False,23
1693,USD_CHF,bearish,2024-09-11 21:00:00,0.85113,0.8570788269971302,0.005948826997130174,2024-09-16 09:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,108
1660,AUD_CAD,bullish,2024-09-03 21:00:00,0.90819624,0.8987943861471901,0.009401853852809894,2024-09-17 13:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,328
1683,EUR_USD,bullish,2024-09-09 21:00:00,1.10181532,1.0880729365496338,0.013742383450366269,2024-09-18 19:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,214
1685,AUD_USD,bullish,2024-09-09 21:00:00,0.6652929599999999,0.6536146706818128,0.011678289318187152,2024-09-18 19:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,214
1692,EUR_USD,bullish,2024-09-11 21:00:00,1.10181532,1.0881338075351434,0.013681512464856604,2024-09-18 19:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,166
1697,USD_CHF,bearish,2024-09-12 21:00:00,0.8496955199999999,0.8571683521507557,0.0074728321507557816,2024-09-18 19:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,142
1701,NZD_USD,bullish,2024-09-15 21:00:00,0.61595524,0.6085373170069773,0.007417922993022685,2024-09-18 19:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,70
1699,ETH_USD,bearish,2024-09-13 00:00:00,2412.314713378906,2595.572449576503,183.25773619759684,2024-09-19 03:00:00,TP1+Trail,0.21,75.6,True,True,False,False,147
1620,AUD_CHF,bearish,2024-08-14 21:00:00,0.57691208,0.5950401177768946,0.018128037776894534,2024-09-19 06:00:00,TP1+Trail,0.21,75.6,True,True,False,False,849
1702,AUD_USD,bearish,2024-09-15 21:00:00,0.67495512,0.6827040333625767,0.007748913362576659,2024-09-19 06:00:00,SL,-1.0,-360.0,False,False,False,False,81
1711,AUD_USD,bearish,2024-09-18 21:00:00,0.67495512,0.6826127969301476,0.007657676930147628,2024-09-19 06:00:00,SL,-1.0,-360.0,False,False,False,False,9
1694,GBP_CHF,bearish,2024-09-11 21:00:00,1.11489646,1.1237200442572783,0.00882358425727836,2024-09-19 10:00:00,SL,-1.0,-360.0,False,False,False,False,181
1708,GBP_JPY,bearish,2024-09-18 21:00:00,190.297696,194.25803894736,3.9603429473600045,2024-09-19 11:00:00,TP1+Trail,0.21,75.6,True,True,False,False,14
1705,EUR_GBP,bearish,2024-09-17 21:00:00,0.8432189400000001,0.8465536791280469,0.0033347391280468264,2024-09-19 12:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,39
1709,USD_CHF,bearish,2024-09-18 21:00:00,0.8496955199999999,0.8576275378061837,0.0079320178061838,2024-09-19 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,15
1712,EUR_JPY,bearish,2024-09-19 21:00:00,160.421796,163.52006782329548,3.0982718232954767,2024-09-20 08:00:00,TP1+Trail,0.21,75.6,True,True,False,False,11
1682,NAS100_USD,bullish,2024-09-09 00:00:00,18550.062,17538.71874144859,1011.3432585514129,2024-09-20 15:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,279
1698,GBP_CHF,bullish,2024-09-12 21:00:00,1.11442,1.0991372238387054,0.015282776161294587,2024-09-23 07:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,250
1704,GBP_JPY,bullish,2024-09-17 21:00:00,186.55733,182.89372038993025,3.6636096100697557,2024-09-23 07:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,130
1665,EUR_CAD,bullish,2024-09-05 21:00:00,1.5052104,1.4877586389023036,0.017451761097696306,2024-09-23 08:00:00,TP1+Trail,0.21,75.6,True,True,False,False,419
1713,EUR_NZD,bullish,2024-09-22 21:00:00,1.7782832,1.7620183341650557,0.016264865834944242,2024-09-23 09:00:00,TP1+Trail,0.21,75.6,True,True,False,False,12
1714,USD_CAD,bullish,2024-09-22 21:00:00,1.35056344,1.3415253037227834,0.009038136277216502,2024-09-23 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,17
1670,AUD_JPY,bullish,2024-09-05 21:00:00,95.58146,93.0081767018582,2.573283298141803,2024-09-23 15:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,426
1706,EUR_AUD,bullish,2024-09-17 21:00:00,1.64180848,1.623989191772894,0.01781928822710599,2024-09-23 18:00:00,SL,-1.0,-360.0,False,False,False,False,141
1716,EUR_AUD,bullish,2024-09-22 21:00:00,1.64180848,1.6242520114158336,0.017556468584166263,2024-09-23 18:00:00,SL,-1.0,-360.0,False,False,False,False,21
1672,EUR_AUD,bullish,2024-09-05 21:00:00,1.66203576,1.6215615803483443,0.04047417965165567,2024-09-24 03:00:00,SL,-1.0,-360.0,False,False,False,False,438
1703,NZD_USD,bearish,2024-09-17 21:00:00,0.62163082,0.6287176639353973,0.007086843935397269,2024-09-24 12:00:00,SL,-1.0,-360.0,False,False,False,False,159
1596,NZD_CHF,bearish,2024-08-07 21:00:00,0.52124,0.5352055294508471,0.013965529450847058,2024-09-24 13:00:00,SL,-1.0,-360.0,False,False,False,False,1144
1600,NZD_CHF,bearish,2024-08-08 21:00:00,0.52218856,0.534722413660958,0.012533853660957939,2024-09-24 13:00:00,SL,-1.0,-360.0,False,False,False,False,1120
1717,AUD_NZD,bullish,2024-09-23 21:00:00,1.08718,1.078884200361072,0.008295799638928125,2024-09-24 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,16
1710,USD_CHF,bearish,2024-09-18 21:00:00,0.8492,0.8576542714835824,0.008454271483582465,2024-09-25 10:00:00,TP1+Trail,0.21,75.6,True,True,False,False,157
1707,USD_CAD,bearish,2024-09-18 21:00:00,1.36206244,1.375837218557232,0.01377477855723197,2024-09-25 15:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,162
1688,USD_CAD,bearish,2024-09-10 21:00:00,1.36206244,1.375651706573817,0.013589266573816872,2024-09-25 16:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,355
1722,USD_CHF,bearish,2024-09-25 21:00:00,0.85024,0.857081625080774,0.006841625080774016,2024-09-26 08:00:00,TP1+Trail,0.21,75.6,True,True,False,False,11
1655,AUD_CAD,bearish,2024-09-02 21:00:00,0.91073508,0.9291917537812494,0.018456673781249378,2024-09-26 15:00:00,SL,-1.0,-360.0,False,False,False,False,570
1715,AUD_JPY,bearish,2024-09-22 21:00:00,97.922716,100.43665919786672,2.5139431978667233,2024-09-27 05:00:00,SL,-1.0,-360.0,False,False,False,False,104
1726,CAD_JPY,bullish,2024-09-26 21:00:00,105.24,102.7737474988871,2.4662525011128906,2024-09-27 06:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,9
