symbol,direction,confluence,quality_factors,regime,signal_time,fill_time,fill_price,exit_time,exit_price,exit_reason,lot_size,risk_usd,commission,realized_pnl
GBP_USD,bullish,15,5,True,2018-03-01 00:00:00,2018-03-05 10:00:00,1.3851765339,2018-03-07 09:30:00,1.3851765339,SL,0.12,130.80248479923748,0.48,15.216298175908495
XAU_USD,bullish,15,5,True,2018-03-02 00:00:00,2018-03-02 05:45:00,1322.650300987549,2018-03-07 19:45:00,1322.650300987549,SL,0.08,132.6788599848717,0.32,15.601463198184605
AUD_CHF,bearish,15,5,True,2018-03-05 00:00:00,2018-03-05 23:30:00,0.7305793072,2018-03-08 19:45:00,0.7412613696996188,SL,0.12,131.3723925502138,0.48,-131.85239255021378
AUD_CAD,bullish,15,5,True,2018-01-30 00:00:00,2018-02-01 10:45:00,0.9854944776,2018-03-09 13:30:00,1.0016430551107451,SL,0.12,133.01009141462686,0.48,152.4816051268208
GBP_AUD,bullish,15,5,True,2018-02-02 00:00:00,2018-02-12 21:00:00,1.7610475305,2018-03-12 05:00:00,1.7610475305,SL,0.06,133.49430262454803,0.24,15.779316314945765
EUR_JPY,bearish,15,5,True,2018-02-27 00:00:00,2018-02-27 08:00:00,132.15598756,2018-03-13 09:15:00,132.15598756,SL,0.1,133.43635401240553,0.4,15.612362481488661
GBP_AUD,bullish,15,5,True,2018-03-13 00:00:00,2018-03-13 00:00:00,1.76758765,2018-03-14 11:00:00,1.76758765,SL,0.15,133.15522399375112,0.6,15.378626879250136
NZD_USD,bullish,15,5,True,2018-02-26 00:00:00,2018-02-27 13:15:00,0.7267281,2018-03-16 00:00:00,0.7267281,SL,0.15,133.43635401240553,0.6,15.412362481488662
EUR_JPY,bearish,15,5,True,2018-03-14 00:00:00,2018-03-14 00:00:00,132.15950999999998,2018-03-19 01:15:00,129.791340329862,TP3,0.18,133.87187668499797,0.72,220.1685965302458
NZD_USD,bullish,15,5,True,2018-03-19 00:00:00,2018-03-19 00:00:00,0.722849391,2018-03-19 21:30:00,0.722849391,SL,0.3,134.72821746295378,1.2,14.967386095554456
NZD_CAD,bullish,15,5,True,2018-02-26 00:00:00,2018-02-26 00:00:00,0.92166,2018-03-20 12:45:00,0.9413427183264104,SL,0.1,133.43635401240553,0.4,153.41094727263246
NZD_USD,bullish,15,5,True,2018-03-20 00:00:00,2018-03-20 00:00:00,0.72298,2018-03-20 21:45:00,0.7170407920848072,SL,0.23,136.2657070193215,0.92,-140.2497036883855
EUR_NZD,bullish,15,5,True,2018-03-06 00:00:00,2018-03-06 13:00:00,1.6979497914,2018-03-26 06:15:00,1.6979497914,SL,0.09,132.76107184508987,0.36,15.571328621410785
NZD_CAD,bearish,14,4,False,2018-03-21 00:00:00,2018-03-21 00:00:00,0.93853,2018-03-26 10:45:00,0.93853,SL,0.12,135.66360189991272,0.48,15.799632227989527
EUR_JPY,bearish,15,5,True,2018-03-20 00:00:00,2018-03-20 00:00:00,130.70497309,2018-03-26 13:15:00,130.70497309,SL,0.11,136.2657070193215,0.44,15.91188484231858
EUR_JPY,bearish,15,5,True,2018-03-27 00:00:00,2018-03-27 06:30:00,131.69418696,2018-03-28 12:15:00,131.69418696,SL,0.21,136.52349894233762,0.84,15.542819873080518
NZD_USD,bullish,15,5,True,2018-03-21 00:00:00,2018-03-21 18:45:00,0.722849391,2018-03-28 14:30:00,0.722849391,SL,0.23,136.09663807617767,0.92,15.411596569141322
NZD_USD,bullish,15,5,True,2018-03-29 00:00:00,2018-03-29 00:15:00,0.7198228,2018-03-30 17:30:00,0.7228473468124158,SL,0.5,136.65510432119535,2.0,155.15336996937467
EUR_JPY,bullish,14,4,False,2018-03-29 00:00:00,2018-03-29 00:15:00,132.06020594999998,2018-04-02 17:30:00,130.1013543816684,SL,0.1,136.65510432119535,0.4,-137.05510432119536
CAD_CHF,bearish,15,5,True,2018-03-07 00:00:00,2018-03-07 19:45:00,0.7309509397,2018-04-03 12:00:00,0.7437539777123047,SL,0.1,133.54874431186724,0.4,-133.94874431186724
EUR_NZD,bullish,15,5,True,2018-04-02 00:00:00,2018-04-02 00:00:00,1.70244,2018-04-04 07:15:00,1.681775618396069,SL,0.11,138.05148465091975,0.44,-144.88793988540493
XAU_USD,bullish,15,5,True,2018-03-08 00:00:00,2018-03-08 15:00:00,1321.2005427905274,2018-04-06 07:15:00,1321.2005427905274,SL,0.05,133.54586431186723,0.2,15.82550371742407
GBP_CHF,bearish,14,4,False,2018-01-29 00:00:00,2018-03-19 09:15:00,1.3311942815000002,2018-04-09 06:15:00,1.3542956732371154,SL,0.06,136.1310005444615,0.24,-136.3710005444615
AUD_JPY,bearish,15,5,True,2018-03-07 00:00:00,2018-03-07 14:30:00,82.91399874,2018-04-10 02:15:00,82.91399874,SL,0.12,133.54874431186724,0.48,15.545849317424068
EUR_JPY,bearish,15,5,True,2018-04-03 00:00:00,2018-04-03 00:00:00,130.146,2018-04-10 15:15:00,132.62126771178708,SL,0.08,136.81798871202898,0.32,-136.91835128230267
EUR_CHF,bearish,15,5,True,2018-01-30 00:00:00,2018-03-07 13:00:00,1.1675594073,2018-04-11 07:15:00,1.1846849420329664,SL,0.08,133.54874431186724,0.32,-133.86874431186723
NZD_CHF,bearish,15,5,True,2018-02-07 00:00:00,2018-03-09 03:45:00,0.6917608946,2018-04-12 10:00:00,0.7102488727777023,SL,0.07,132.35919277891531,0.28,-132.63919277891532
EUR_NZD,bearish,15,5,True,2018-04-09 00:00:00,2018-04-09 00:00:00,1.6864,2018-04-17 04:30:00,1.6864,SL,0.09,134.5994585966727,0.36,15.791935031600726
XAG_USD,bearish,15,5,True,2018-01-30 00:00:00,2018-01-30 00:00:00,17.10913566095352,2018-04-18 12:15:00,17.10913566095352,SL,0.04,131.48682638432993,0.16,15.61841916611959
AUD_NZD,bearish,15,5,True,2018-03-27 00:00:00,2018-03-29 05:00:00,1.0647848622999998,2018-04-19 00:45:00,1.0647848622999998,SL,0.13,136.65510432119535,0.52,15.878612518543441
NZD_USD,bullish,15,5,True,2018-04-04 00:00:00,2018-04-04 00:00:00,0.7285705892999998,2018-04-19 15:30:00,0.7285705892999998,SL,0.12,135.61245001322217,0.48,15.793494001586662
GBP_CHF,bullish,15,5,True,2018-04-10 00:00:00,2018-04-10 00:00:00,1.35126,2018-04-19 17:30:00,1.371289217289085,SL,0.07,133.37211959177256,0.28,152.2476806125836
NZD_CAD,bullish,14,4,False,2018-03-27 00:00:00,2018-03-27 00:00:00,0.93696,2018-04-20 05:15:00,0.916814135993097,SL,0.09,136.52349894233762,0.36,-141.78943454368968
XAU_USD,bullish,15,5,True,2018-04-10 00:00:00,2018-04-10 05:15:00,1331.9187006994628,2018-04-23 07:15:00,1331.9187006994628,SL,0.04,133.36779959177255,0.16,15.844135951012706
USD_CHF,bearish,15,5,True,2018-01-18 00:00:00,2018-04-19 10:15:00,0.9701671481999999,2018-04-26 14:45:00,0.9883978233686289,SL,0.07,131.75175382647524,0.28,-132.03175382647524
GBP_NZD,bullish,14,4,False,2018-02-12 00:00:00,2018-02-12 00:00:00,1.9143038999999997,2018-04-27 10:30:00,1.952625255111593,SL,0.06,133.49430262454803,0.24,153.2784480182303
GBP_USD,bullish,15,5,True,2018-03-12 00:00:00,2018-04-27 08:30:00,1.3835674,2018-04-30 08:45:00,1.3734827164904708,SL,0.13,130.5083181981995,0.52,-131.0283181981995
XAU_USD,bullish,15,5,True,2018-04-24 00:00:00,2018-04-24 00:00:00,1326.658375,2018-04-30 12:00:00,1312.585326129241,SL,0.09,131.11990859529973,0.36,-131.47990859529975
CAD_CHF,bullish,14,4,False,2018-04-04 00:00:00,2018-04-04 08:00:00,0.7450630010999999,2018-05-01 13:15:00,0.774240305898763,TP3,0.1,134.45604606692044,0.4,221.4524760104187
XAG_USD,bullish,15,5,True,2018-04-19 00:00:00,2018-04-23 14:00:00,16.670600987319943,2018-05-01 14:30:00,16.08869254398039,SL,0.05,131.11990859529973,0.2,-131.31990859529972
GBP_AUD,bullish,15,5,True,2018-05-01 00:00:00,2018-05-01 09:15:00,1.8197213914,2018-05-02 06:15:00,1.8103620311994475,SL,0.21,128.8043809550495,0.84,-129.6443809550495
CHF_JPY,bullish,14,4,False,2017-05-09 00:00:00,2018-03-07 18:00:00,112.17879746999999,2018-05-03 11:15:00,109.594946054197,SL,0.08,133.54874431186724,0.32,-133.86874431186723
EUR_JPY,bullish,15,5,True,2018-04-11 00:00:00,2018-05-01 14:00:00,131.76445052999998,2018-05-08 07:30:00,129.77018399198903,SL,0.1,130.21228978978988,0.4,-130.61228978978988
AUD_USD,bullish,14,4,False,2017-06-07 00:00:00,2018-05-01 14:15:00,0.7477731243,2018-05-08 08:15:00,0.7477731243,SL,0.1,130.21228978978988,0.4,15.225474774774785
NZD_CHF,bullish,15,5,True,2018-04-13 00:00:00,2018-04-16 10:15:00,0.7046887541999999,2018-05-14 11:15:00,0.6931736622073877,SL,0.11,130.46222167403636,0.44,-130.90222167403635
EUR_CHF,bullish,15,5,True,2018-04-12 00:00:00,2018-04-12 00:00:00,1.18474,2018-05-15 22:15:00,1.18474,SL,0.11,131.36525629015753,0.44,15.323830754818905
AUD_JPY,bearish,15,5,True,2018-04-11 00:00:00,2018-04-12 13:30:00,83.24917499999998,2018-05-17 06:00:00,83.24917499999998,SL,0.11,130.46222167403636,0.44,15.215466600884362
EUR_CHF,bullish,15,5,True,2018-05-16 00:00:00,2018-05-16 11:30:00,1.1792493638000001,2018-05-18 09:15:00,1.1792493638000001,SL,0.25,124.70971755044319,1.0,13.965166106053182
GBP_CHF,bullish,15,5,True,2018-04-20 00:00:00,2018-04-20 00:00:00,1.36782,2018-05-18 14:30:00,1.344628306900505,SL,0.06,132.39745350619293,0.24,-131.4182634697097
GBP_AUD,bullish,15,5,True,2018-05-09 00:00:00,2018-05-09 00:00:00,1.8247181999999997,2018-05-21 01:45:00,1.7874734684285662,SL,0.05,125.6203111498948,0.2,-125.8203111498948
EUR_JPY,bearish,15,5,True,2018-05-09 00:00:00,2018-05-14 07:45:00,131.20387206,2018-05-22 07:30:00,131.20387206,SL,0.07,125.7559810859367,0.28,14.810717730312405
CHF_JPY,bearish,15,5,True,2018-05-10 00:00:00,2018-05-15 13:00:00,110.03865592999999,2018-05-22 07:45:00,111.61697896518626,SL,0.12,124.71367755044318,0.48,-125.19367755044318
CAD_CHF,bullish,15,5,True,2018-05-08 00:00:00,2018-05-08 15:00:00,0.7716388392,2018-05-23 06:30:00,0.7716388392,SL,0.1,125.6203111498948,0.4,14.674437337987376
GBP_JPY,bullish,15,5,True,2017-10-03 00:00:00,2018-03-01 18:00:00,146.44235693999997,2018-05-23 09:30:00,146.44235693999997,SL,0.03,132.53474872253832,0.12,15.7841698467046
CHF_JPY,bearish,15,5,True,2018-05-23 00:00:00,2018-05-23 01:30:00,111.08667,2018-05-24 17:00:00,110.31832082732285,SL,0.26,121.65653749126446,1.04,138.86501811495364
XAG_USD,bearish,15,5,True,2018-05-02 00:00:00,2018-05-10 12:30:00,16.686243436870576,2018-05-24 17:15:00,16.686243436870576,SL,0.04,125.7559810859367,0.16,14.930717730312404
CAD_CHF,bullish,15,5,True,2018-05-24 00:00:00,2018-05-24 09:15:00,0.770608993,2018-05-25 13:30:00,0.7641377292435123,SL,0.19,122.05068947230046,0.76,-122.81068947230047
GBP_NZD,bullish,15,5,True,2018-04-30 00:00:00,2018-04-30 00:00:00,1.9479430589999998,2018-05-29 08:15:00,1.9095770771231846,SL,0.06,131.166954996191,0.24,-131.40695499619102
GBP_CHF,bearish,15,5,True,2018-05-21 00:00:00,2018-05-21 00:00:00,1.3428785466,2018-05-29 18:30:00,1.3058563423163045,TP3,0.07,123.78449613374308,0.28,203.964418620676
NZD_CHF,bearish,15,5,True,2018-05-15 00:00:00,2018-05-17 02:00:00,0.6926721554,2018-05-30 15:30:00,0.6926721554,SL,0.11,124.98022050497046,0.44,14.557626460596458
CAD_CHF,bullish,15,5,True,2018-05-28 00:00:00,2018-05-30 14:15:00,0.770608993,2018-05-31 13:00:00,0.7626352897275839,SL,0.15,122.71470034361053,0.6,-123.31470034361053
EUR_NZD,bullish,15,5,True,2018-04-18 00:00:00,2018-05-25 14:15:00,1.6846058837999998,2018-05-31 13:15:00,1.6620554284986984,SL,0.09,122.06234936959378,0.36,-122.42234936959377
AUD_USD,bearish,15,5,True,2018-05-09 00:00:00,2018-05-10 12:30:00,0.7495049435,2018-06-04 03:00:00,0.7612162564457698,SL,0.11,125.7559810859367,0.44,-126.1959810859367
GBP_USD,bearish,15,5,True,2018-05-22 00:00:00,2018-05-22 00:00:00,1.34324,2018-06-06 09:30:00,1.34324,SL,0.07,122.65211333339401,0.28,14.438253600007283
XAG_USD,bearish,15,5,True,2018-05-25 00:00:00,2018-05-25 00:00:00,16.60476912065506,2018-06-06 12:15:00,16.60476912065506,SL,0.12,123.16764557484449,0.48,14.300117468981338
CHF_JPY,bearish,15,5,True,2018-05-25 00:00:00,2018-05-25 00:00:00,109.996255,2018-06-07 12:15:00,112.19620273776178,SL,0.08,123.16764557484449,0.32,-123.48764557484448
AUD_JPY,bullish,14,4,False,2018-05-24 00:00:00,2018-05-24 01:30:00,82.71644459999999,2018-06-08 09:00:00,82.71644459999999,SL,0.09,122.05068947230046,0.36,14.286082736676057
CHF_JPY,bullish,14,4,False,2018-06-08 00:00:00,2018-06-08 10:45:00,111.02433788999998,2018-06-14 14:15:00,111.02433788999998,SL,0.1,118.50622087724584,0.4,13.8207465052695
AUD_USD,bullish,14,4,False,2018-06-05 00:00:00,2018-06-05 02:15:00,0.7635597446999999,2018-06-14 17:45:00,0.7489267451181375,SL,0.08,119.62768968741945,0.32,-119.94768968741944
AUD_CHF,bullish,14,4,False,2018-03-09 00:00:00,2018-03-16 10:45:00,0.7383780426,2018-06-18 14:45:00,0.7383780426,SL,0.09,134.58398481909694,0.36,15.790078178291633
AUD_JPY,bullish,14,4,False,2018-06-11 00:00:00,2018-06-11 00:00:00,83.57642912999998,2018-06-18 16:00:00,81.89935075691382,SL,0.11,118.50622087724584,0.44,-118.94622087724584
GBP_NZD,bearish,15,5,True,2018-05-30 00:00:00,2018-05-30 00:00:00,1.9189753279000001,2018-06-19 06:15:00,1.9189753279000001,SL,0.06,122.71470034361053,0.24,14.485764041233262
GBP_USD,bullish,15,5,True,2018-06-07 00:00:00,2018-06-07 11:30:00,1.3377326462999999,2018-06-19 07:45:00,1.319896328166065,SL,0.07,119.62084968741945,0.28,-119.90084968741945
XAG_USD,bullish,15,5,True,2018-06-07 00:00:00,2018-06-15 15:45:00,16.576148741512295,2018-06-19 11:00:00,16.30530683444113,SL,0.09,117.68689484817928,0.36,-118.04689484817928
CAD_CHF,bearish,15,5,True,2018-06-19 00:00:00,2018-06-19 09:00:00,0.7531006148,2018-06-28 15:15:00,0.7531006148,SL,0.08,115.92381557023414,0.32,13.590857868428095
EUR_NZD,bullish,14,4,False,2018-06-19 00:00:00,2018-06-19 08:15:00,1.6755530849999998,2018-06-29 11:15:00,1.7248390625143801,TP3,0.08,115.92381557023414,0.32,190.95429569088628
NZD_CHF,bearish,15,5,True,2018-05-31 00:00:00,2018-05-31 13:30:00,0.6926721554,2018-07-02 14:45:00,0.6668940305336747,TP3,0.1,120.6316387725628,0.4,198.64220397472863
NZD_CAD,bearish,15,5,True,2018-05-08 00:00:00,2018-06-05 09:30:00,0.9109836527,2018-07-05 09:45:00,0.8922596222963198,SL,0.09,119.62768968741945,0.36,137.21184314053244
GBP_USD,bearish,15,5,True,2018-06-20 00:00:00,2018-06-21 14:30:00,1.3262480171,2018-07-05 09:45:00,1.3262480171,SL,0.06,115.23983672567671,0.24,13.588780407081206
EUR_CHF,bearish,15,5,True,2018-05-29 00:00:00,2018-06-06 11:30:00,1.1638808326000003,2018-07-06 12:30:00,1.1638808326000003,SL,0.05,119.62516968741944,0.2,14.155020362490335
GBP_NZD,bullish,15,5,True,2018-06-20 00:00:00,2018-06-20 00:00:00,1.90856,2018-07-06 12:30:00,1.9383942166077814,SL,0.08,114.86139351660053,0.32,133.8584380239247
GBP_JPY,bearish,15,5,True,2018-05-30 00:00:00,2018-06-05 20:15:00,147.0374185,2018-07-09 06:00:00,147.0374185,SL,0.05,119.62768968741945,0.2,14.155322762490336
GBP_USD,bullish,15,5,True,2018-07-06 00:00:00,2018-07-06 00:00:00,1.32208,2018-07-09 15:45:00,1.32208,SL,0.06,120.59104412191535,0.24,14.230925294629843
EUR_JPY,bearish,15,5,True,2018-05-23 00:00:00,2018-07-10 17:15:00,130.6563918,2018-07-11 12:45:00,130.6563918,SL,0.17,121.42610017798167,0.68,13.891132021357802
CHF_JPY,bearish,15,5,True,2018-06-15 00:00:00,2018-06-15 00:00:00,110.378335,2018-07-11 16:45:00,112.49304276410767,SL,0.08,117.55107838860647,0.32,-117.87107838860646
